Wall time,Step,Value
1599690851.4007132,183980,3.985419511795044
1599691036.8220344,184480,3.9835562705993652
1599691148.6901495,184780,4.002834320068359
1599691186.1718116,184880,4.016620635986328
1599691223.7526546,184980,3.999406576156616
1599691929.5138838,186880,3.9802820682525635
1599692264.6289654,187780,3.976839303970337
1599692489.3899093,188380,3.988755941390991
1599692748.7627666,189080,4.0021257400512695
1599692785.6732237,189180,4.02151346206665
1599693121.1674519,190080,3.9931578636169434
1599693722.36507,190790,3.9780263900756836
1599694500.6428585,192890,4.022167682647705
1599694649.695724,193290,3.9762940406799316
1599695025.177692,194290,3.997654438018799
1599695175.601901,194690,3.984363317489624
1599695510.7320144,195590,3.986992359161377
1599695993.746494,196890,4.02571964263916
1599696104.9832497,197190,3.9777543544769287
1599696328.8466775,197790,3.9946863651275635
1599696403.330274,197990,4.0136237144470215
1599698008.8729715,201400,4.014135360717773
1599698231.4670508,202000,3.9793546199798584
1599698862.3256738,203700,3.952008008956909
1599698936.5650086,203900,3.9783945083618164
1599699235.4934587,204700,4.004316806793213
1599699345.7280517,205000,3.9929842948913574
1599699420.4438922,205200,4.021327018737793
1599700091.0611837,207000,4.024049282073975
1599700612.0342214,208400,4.011893272399902
1599700686.6446214,208600,4.011240005493164
1599701697.5611045,210410,3.9510273933410645
1599701844.0613928,210810,3.9942874908447266
1599702139.7875524,211610,3.9888761043548584
1599702771.3822334,213310,3.9936954975128174
1599702994.2140932,213910,4.010490894317627
1599703888.107185,216310,3.996640205383301
1599704370.8155174,217610,3.9911623001098633
1599704482.9064157,217910,3.974667549133301
1599704520.3066308,218010,3.9895334243774414
1599704595.9631712,218210,3.970667600631714
1599704670.405052,218410,4.008547306060791
1599704818.4981923,218810,4.001499176025391
1599704968.4935937,219210,4.024918079376221
1599705229.2469065,219910,3.991668462753296
1599706122.6037974,221420,3.9984500408172607
1599707389.3525906,224820,4.007731914520264
1599707538.3869581,225220,3.9675495624542236
1599707800.7269838,225920,4.013858795166016
1599708136.216142,226820,3.985229015350342
1599708581.3490489,228020,3.975998878479004
1599708952.671109,229020,3.9972827434539795
1599709026.6740427,229220,4.013736248016357
1599709100.0716949,229420,4.0109968185424805
1599709136.9665737,229520,3.9749741554260254
1599709284.5971305,229920,4.008294582366943
1599709395.844796,230220,4.018834114074707
1599710034.1402657,231030,4.022744655609131
1599710181.4787955,231430,4.038858413696289
1599710926.7704031,233430,3.9717912673950195
1599711111.6968083,233930,3.975269317626953
1599711148.6319916,234030,4.0208516120910645
1599711223.4534943,234230,3.9801645278930664
1599711334.9160304,234530,3.9882357120513916
1599711482.6620014,234930,3.9819581508636475
1599711520.0619576,235030,4.02457332611084
1599711779.5256133,235730,3.9911277294158936
1599711890.3918931,236030,4.003582000732422
1599712074.4372318,236530,3.985816240310669
1599712781.7061365,238430,3.9518883228302
1599713153.0358949,239430,4.022940635681152
1599713377.4977305,240030,3.9876439571380615
1599713941.773684,240640,3.9637467861175537
1599714086.713717,241040,3.9658260345458984
1599714529.6383462,242240,3.985213041305542
1599714565.8637269,242340,3.982070207595825
1599715494.1840913,244840,4.009490489959717
1599715828.9124787,245740,4.0204339027404785
1599716464.5994165,247440,3.9774513244628906
1599717130.6406121,249240,3.990753650665283
1599717167.549326,249340,3.9974613189697266
1599717241.798865,249540,4.003504753112793
1599718103.6220558,250950,4.00818395614624
1599719216.1838722,253950,4.001296520233154
1599719514.288075,254750,3.9864084720611572
1599719772.7784193,255450,3.9895994663238525
1599719846.8614733,255650,3.9929039478302
1599719921.5097368,255850,3.9473788738250732
1599720107.0976412,256350,3.9626269340515137
1599721037.5893543,258850,4.025577545166016
1599721074.5129073,258950,3.986987829208374
1599721446.5297832,259950,4.003679275512695
1599721520.9210436,260150,4.000864505767822
1599722047.7003872,260660,3.956418037414551
1599722560.3524036,262060,4.020925045013428
1599722782.6839623,262660,3.981088161468506
1599723117.9364843,263560,3.9868409633636475
1599723673.0743725,265060,4.007875919342041
1599723821.1779113,265460,3.9894216060638428
1599723894.983695,265660,3.965980052947998
1599724379.7052634,266960,4.002737522125244
1599724832.4181492,268160,4.010960578918457
1599725281.9656696,269360,3.9776182174682617
1599725981.1788342,270370,4.052464485168457
1599726201.1448715,270970,3.991168260574341
1599726830.7564023,272670,3.9704558849334717
1599727050.951068,273270,4.018176078796387
1599727088.0272129,273370,4.000405788421631
1599727385.3259587,274170,4.0282392501831055
1599727609.4928725,274770,3.980890989303589
1599727832.402214,275370,3.9821882247924805
1599728017.6527653,275870,3.9956438541412354
1599728872.5130632,278170,4.005046367645264
1599729132.8242705,278870,3.9925365447998047
1599729319.6608098,279370,3.9910428524017334
1599730142.4158475,280680,4.028687953948975
1599730399.2033484,281380,4.002092361450195
1599730953.8467917,282880,4.0449113845825195
1599731401.4857666,284080,3.969515562057495
1599731512.6649113,284380,3.9690773487091064
1599732031.7486858,285780,4.009917259216309
1599732069.078901,285880,3.9973013401031494
1599732143.4877303,286080,4.007644176483154
1599733337.020815,289280,4.0465874671936035
1599733374.3323228,289380,4.0067524909973145
1599733411.7501113,289480,3.9755797386169434
1599733673.752219,290180,4.0350446701049805
1599734404.5265963,291290,3.978586435317993
1599734963.4270196,292790,4.033090114593506
1599735150.3582473,293290,3.9781811237335205
1599736264.4376068,296290,4.019843101501465
1599736746.3677895,297590,4.032319068908691
1599737080.9897494,298490,3.9629147052764893
1599737416.8296773,299390,4.004591464996338
1599737639.875773,299990,3.9703190326690674
1599738132.0840492,300400,4.052952766418457
1599738755.7534428,302100,4.017119407653809
1599738829.2861545,302300,3.983182430267334
1599738865.839307,302400,3.986548662185669
1599739312.033354,303600,4.004112720489502
1599740611.6547322,307100,4.005309104919434
1599740907.518116,307900,3.967212438583374
1599741761.6897576,310200,4.003113269805908
1599742425.7827399,311110,3.19053053855896
1599742500.2549224,311310,3.1418392658233643
1599742574.6327872,311510,3.113067150115967
1599742720.7989683,311910,3.106006622314453
1599742757.5613434,312010,3.034419059753418
1599743164.8203926,313110,3.007537603378296
1599743276.1765969,313410,2.9284467697143555
1599743570.6658306,314210,2.9073257446289062
1599743682.3187404,314510,2.8983280658721924
1599744572.7328725,316910,2.828474283218384
1599744720.3456707,317310,2.844980478286743
1599744794.2925985,317510,2.853233575820923
1599745349.4288828,319010,2.7819368839263916
1599745831.8910692,320310,2.8224527835845947
1599747024.5597806,322620,2.7784385681152344
1599747582.6842759,324120,2.7562429904937744
1599747879.6526384,324920,2.7529137134552
1599748064.66405,325420,2.793813943862915
1599748249.9514463,325920,2.7987563610076904
1599748397.4761376,326320,2.746417999267578
1599748471.710404,326520,2.754762649536133
1599749063.7211983,328120,2.719127655029297
1599749732.3858862,329920,2.783911943435669
1599749770.061908,330020,2.761744260787964
1599750371.265554,330730,2.706796646118164
1599750481.6131446,331030,2.7629659175872803
1599751367.8458815,333430,2.725494384765625
1599751479.3405974,333730,2.7215733528137207
1599751738.8312871,334430,2.7384088039398193
1599751851.2614913,334730,2.693810224533081
1599751888.2980385,334830,2.7150607109069824
1599751962.3997018,335030,2.751133441925049
1599751998.9228845,335130,2.7334556579589844
1599752929.0615869,337630,2.698472499847412
1599753267.4688902,338530,2.714229106903076
1599754504.1209462,340940,2.682705879211426
1599754797.9561527,341740,2.718916177749634
1599755317.6689,343140,2.717517375946045
1599755354.4365256,343240,2.7118468284606934
1599755542.114232,343740,2.706181526184082
1599755985.4930117,344940,2.714447498321533
1599757061.3603916,347840,2.730006456375122
1599757135.8809173,348040,2.6993656158447266
1599757209.7270975,348240,2.688979387283325
1599757506.56836,349040,2.69891619682312
1599758477.9014935,350750,2.6769750118255615
1599758660.750505,351250,2.62654447555542
1599759476.5784435,353450,2.642988443374634
1599759589.1363163,353750,2.672717809677124
1599759777.1439843,354250,2.684187889099121
1599760187.0733755,355350,2.6453120708465576
1599760261.394884,355550,2.670294761657715
1599760521.2689059,356250,2.6739587783813477
1599760745.3001864,356850,2.670248508453369
1599761005.9294295,357550,2.6480681896209717
1599761227.2478175,358150,2.6735849380493164
1599761338.2097068,358450,2.625300884246826
1599761968.247172,360150,2.670327663421631
1599762750.4912982,361360,2.6607937812805176
1599762860.036334,361660,2.6397221088409424
1599763116.8962092,362360,2.6513750553131104
1599763709.5442543,363960,2.6681978702545166
1599763782.8885174,364160,2.63075590133667
1599764004.4861712,364760,2.652874708175659
1599764152.4421628,365160,2.6500205993652344
1599764743.9511554,366760,2.6308045387268066
1599765373.798162,368460,2.6529643535614014
1599766457.026541,370470,2.6573030948638916
1599767113.5362651,372270,2.6178622245788574
1599767187.3958836,372470,2.6126716136932373
1599767261.094508,372670,2.6217939853668213
1599767371.2377074,372970,2.617643117904663
1599767483.9529874,373270,2.6469669342041016
1599768115.8134973,374970,2.6456825733184814
1599768523.8969936,376070,2.6135873794555664
1599769046.177013,377470,2.616016387939453
1599770504.8127816,380480,2.5891714096069336
1599770577.8305001,380680,2.6138041019439697
1599771458.3569932,383080,2.5923004150390625
1599771608.323981,383480,2.6344151496887207
1599771682.363512,383680,2.614274263381958
1599771904.9849474,384280,2.569425106048584
1599772016.902644,384580,2.6324920654296875
1599772091.3287263,384780,2.651315212249756
1599772425.483844,385680,2.646094560623169
1599772685.0780697,386380,2.613288402557373
1599773165.3348074,387680,2.6150906085968018
1599773461.2031715,388480,2.608586549758911
1599773943.1246817,389780,2.6118381023406982
1599774017.5355945,389980,2.627847909927368
1599774130.542321,390280,2.648005485534668
1599774911.4570918,391490,2.601125955581665
1599775057.0501351,391890,2.628267765045166
1599775241.0992944,392390,2.598130226135254
1599775314.824308,392590,2.6340086460113525
1599775683.85343,393590,2.587115526199341
1599775830.4754226,393990,2.6004586219787598
1599776909.0634995,396890,2.586754083633423
1599777093.0895627,397390,2.5919644832611084
1599777355.4142258,398090,2.6104576587677
1599778662.208799,400700,2.6409389972686768
1599779320.4500997,402500,2.5765738487243652
1599779615.41492,403300,2.579252243041992
1599779874.165431,404000,2.608755588531494
1599780021.9150326,404400,2.5938427448272705
1599780430.113464,405500,2.583362340927124
1599780652.7778924,406100,2.593057870864868
1599780876.2896414,406700,2.6114139556884766
1599781692.531796,408900,2.615652561187744
1599782102.1659412,410000,2.6132538318634033
1599782631.0020852,410510,2.637838125228882
1599782957.6907237,411410,2.5603010654449463
1599782994.1637902,411510,2.5581586360931396
1599783434.2933767,412710,2.6140031814575195
1599783842.405931,413810,2.5828545093536377
1599783952.6105247,414110,2.5830767154693604
1599784323.3803465,415110,2.6113944053649902
1599786073.2259054,419810,2.6175761222839355
1599786260.1801083,420310,2.641597032546997
1599786296.7905533,420410,2.5959153175354004
1599786990.4605815,421420,2.5473272800445557
1599789697.4639812,428720,2.6169466972351074
1599790104.1971989,429820,2.5630502700805664
1599790141.372975,429920,2.628798246383667
1599790217.2056782,430120,2.57336163520813
1599790290.732934,430320,2.5630507469177246
1599790743.6502042,430630,2.5911879539489746
1599790779.3931565,430730,2.551091432571411
1599791696.9991128,433230,2.593390464782715
1599791883.256775,433730,2.5909173488616943
1599791995.2651474,434030,2.573383092880249
1599792290.594951,434830,2.5762791633605957
1599792702.07963,435930,2.5811734199523926
1599793037.4355626,436830,2.585146903991699
1599793149.1141443,437130,2.594370126724243
1599793186.315749,437230,2.6056082248687744
1599793739.0607364,438730,2.5955774784088135
1599794334.2064185,440330,2.611419200897217
1599794879.5422492,440940,2.5517826080322266
1599795026.1088965,441340,2.558893918991089
1599795355.585983,442240,2.5838751792907715
1599795428.6443634,442440,2.537761926651001
1599795762.4459386,443340,2.6133792400360107
1599795909.5427463,443740,2.5855398178100586
1599796130.898406,444340,2.5758345127105713
1599796315.6615589,444840,2.581089973449707
1599797277.6966424,447440,2.588348388671875
1599797609.9922445,448340,2.5913021564483643
1599798167.6958785,449840,2.5474681854248047
1599798771.1205542,450550,2.6001367568969727
1599798988.833469,451150,2.564171314239502
1599799135.6740875,451550,2.5564818382263184
1599799172.9958484,451650,2.557384967803955
1599799871.6281497,453550,2.5490872859954834
1599799982.59521,453850,2.5739314556121826
1599800207.1050837,454450,2.5906808376312256
1599801315.5823236,457450,2.5835514068603516
1599801536.590254,458050,2.5845131874084473
1599801685.096811,458450,2.5765810012817383
1599802092.6108773,459550,2.5693368911743164
1599802167.5579817,459750,2.577273368835449
1599803122.4020214,461460,2.558981418609619
1599803158.807009,461560,2.533705234527588
1599803852.5919452,463460,2.572464942932129
1599803889.6836734,463560,2.5582950115203857
1599804001.7131357,463860,2.505174398422241
1599804335.7831597,464760,2.5805046558380127
1599804744.7525952,465860,2.600778341293335
1599805669.7506294,468360,2.585893154144287
1599805781.3663971,468660,2.617216110229492
1599806188.9755065,469760,2.607499361038208
1599806300.6045196,470060,2.6139638423919678
1599806375.7362761,470260,2.6071035861968994
1599806449.7812653,470460,2.6120147705078125
1599807229.783195,471670,2.5552914142608643
1599807855.0076466,473370,2.535759925842285
1599808632.9014268,475470,2.5551960468292236
1599808894.6573765,476170,2.5330586433410645
1599809189.0045657,476970,2.537360906600952
1599809337.612192,477370,2.5913257598876953
1599809596.1692383,478070,2.6203973293304443
1599809633.438957,478170,2.5888452529907227
1599809670.691553,478270,2.595393180847168
1599810042.700711,479270,2.5667057037353516
1599811346.4536557,481880,2.536278247833252
1599811530.1755638,482380,2.542464256286621
1599812122.524196,483980,2.5638694763183594
1599812530.530031,485080,2.576120615005493
1599812678.532914,485480,2.527005195617676
1599812715.668085,485580,2.5875799655914307
1599813011.6869814,486380,2.552297592163086
1599813122.3554492,486680,2.581505060195923
1599813232.8960013,486980,2.5568554401397705
1599813342.795336,487280,2.532834053039551
1599813674.8251913,488180,2.574738025665283
1599813823.1147797,488580,2.596938133239746
1599814081.511612,489280,2.540034770965576
1599814118.474792,489380,2.580810308456421
1599814342.248203,489980,2.585552453994751
1599814907.7461236,490590,2.5323901176452637
1599814981.3281446,490790,2.5558910369873047
1599815089.3927388,491090,2.5213489532470703
1599816379.6527596,494590,2.571770191192627
1599816821.8116326,495790,2.5285961627960205
1599817528.5207705,497690,2.5811800956726074
1599817602.745091,497890,2.585629463195801
1599818305.7834423,499790,2.5942940711975098
1599818379.3376472,499990,2.5420336723327637
1599819453.10565,502000,2.531604290008545
1599820344.5730743,504400,2.5535387992858887
1599820455.1067424,504700,2.541275978088379
1599820938.25387,506000,2.5477097034454346
1599821233.5700908,506800,2.5470051765441895
1599821569.398532,507700,2.5769646167755127
1599821680.3085852,508000,2.560190439224243
1599821754.4441555,508200,2.541916608810425
1599821792.118782,508300,2.550590991973877
1599822314.4289663,509700,2.5604076385498047
1599822612.2112515,510500,2.5866212844848633
1599823756.9733536,512710,2.5106003284454346
1599823979.5552735,513310,2.520585536956787
1599824090.1546762,513610,2.536346912384033
1599824350.388046,514310,2.535414457321167
1599824833.1087494,515610,2.553525924682617
1599824906.8363879,515810,2.563366651535034
1599824944.0587735,515910,2.5249252319335938
1599825203.153587,516610,2.565133571624756
1599825868.4057553,518410,2.5851004123687744
1599827060.9955828,520720,2.5315968990325928
1599827241.9612238,521220,2.5435261726379395
1599827975.872565,523220,2.564296007156372
1599828049.7218432,523420,2.5540823936462402
1599828270.6467655,524020,2.5628349781036377
1599829236.2454147,526620,2.546412944793701
1599829421.8549738,527120,2.5984597206115723
1599829906.370303,528420,2.5783095359802246
1599830055.4343483,528820,2.579923629760742
1599831067.565351,530630,2.5380022525787354
1599831357.9159706,531430,2.5108745098114014
1599832203.9028025,533730,2.517763137817383
1599832315.3933325,534030,2.5613186359405518
1599832352.974792,534130,2.5127041339874268
1599832502.6986916,534530,2.5758121013641357
1599832540.0644598,534630,2.5384273529052734
1599833506.8680513,537230,2.5306613445281982
1599834358.0604663,539530,2.526540517807007
1599835179.9393644,540840,2.534886598587036
1599835766.0019505,542440,2.539019823074341
1599836171.1419728,543540,2.568898916244507
1599836765.476418,545140,2.551985025405884
1599837288.3361342,546540,2.5809032917022705
1599837325.1748471,546640,2.556986093521118
1599837436.2459948,546940,2.5428428649902344
1599838070.0155997,548640,2.5400900840759277
1599839290.617541,551050,2.5180342197418213
1599839363.3792017,551250,2.561652183532715
1599839875.107469,552650,2.5577023029327393
1599840576.3554795,554550,2.5465781688690186
1599840613.4616017,554650,2.567591667175293
1599840688.4270792,554850,2.5610389709472656
1599840873.7359452,555350,2.5491206645965576
1599841908.565422,558150,2.554748058319092
1599842240.8286622,559050,2.5368621349334717
1599842499.0736496,559750,2.5740809440612793
1599842645.8522832,560150,2.5844995975494385
1599843210.6176033,560760,2.546471118927002
1599843427.9768288,561360,2.515611171722412
1599843609.80931,561860,2.537243604660034
1599843718.749093,562160,2.5262157917022705
1599843791.8263335,562360,2.5126984119415283
1599844344.8988147,563860,2.5491342544555664
1599844677.5583818,564760,2.5553183555603027
1599844974.1668448,565560,2.5447847843170166
1599845604.568961,567260,2.554657220840454
1599845793.2603054,567760,2.547039270401001
1599845867.1307452,567960,2.552398681640625
1599846313.1419067,569160,2.519723653793335
1599846387.5505521,569360,2.571488857269287
1599846609.3334794,569960,2.544955253601074
1599847378.213623,571170,2.5354647636413574
1599847561.3858118,571670,2.5264978408813477
1599847926.02351,572670,2.5394115447998047
1599848294.5231862,573670,2.4892663955688477
1599849331.0477538,576470,2.5259182453155518
1599849405.932624,576670,2.5672173500061035
1599849553.7150583,577070,2.583001136779785
1599850110.0479434,578570,2.5553138256073
1599851962.5805082,582680,2.5268115997314453
1599852072.9642148,582980,2.5253305435180664
1599852737.6518764,584780,2.538407325744629
1599853146.0244045,585880,2.5129706859588623
1599853405.2137268,586580,2.570561170578003
1599854041.7096584,588280,2.5464956760406494
1599854154.1119165,588580,2.544844150543213
1599854346.3466086,589080,2.5354669094085693
1599854537.3632588,589580,2.538498878479004
1599854767.5344443,590180,2.5701122283935547
1599855548.484414,591390,2.513188362121582
1599855584.896265,591490,2.513843297958374
1599856211.2885392,593190,2.551614999771118
1599856321.625885,593490,2.510467767715454
1599856581.072586,594190,2.533781051635742
1599857579.1675215,596890,2.5436620712280273
1599857653.183728,597090,2.545746088027954
1599857914.5917377,597790,2.5361428260803223
1599858582.1395557,599590,2.577732563018799
1599858656.8631442,599790,2.5489394664764404
1599858916.8594491,600490,2.56439471244812
1599859589.7080867,601400,2.5191755294799805
1599859956.1479874,602400,2.527111530303955
1599859993.3606613,602500,2.521954298019409
1599860361.9047465,603500,2.5486249923706055
1599860509.1285417,603900,2.522974729537964
1599860546.2448344,604000,2.5171234607696533
1599861252.7578948,605900,2.5075619220733643
1599861438.4591634,606400,2.525545120239258
1599861512.8895822,606600,2.5701255798339844
1599861661.8786886,607000,2.5512847900390625
1599861995.837201,607900,2.541856288909912
1599862663.9144564,609700,2.5808498859405518
1599863733.9870863,611710,2.1570448875427246
1599863918.1365275,612210,2.162440061569214
1599864250.2991838,613110,2.1666171550750732
1599864470.0474548,613710,2.1315150260925293
1599864507.1378806,613810,2.113189935684204
1599864544.8681734,613910,2.1103854179382324
1599864657.0532188,614210,2.12752628326416
1599864769.1126018,614510,2.122260570526123
1599865583.6626694,616710,2.0605366230010986
1599866251.3382032,618510,2.0671982765197754
1599866399.8973043,618910,2.062054395675659
1599866584.9505365,619410,2.0316874980926514
1599866845.2140498,620110,2.0452868938446045
1599867519.5494177,621020,2.0121426582336426
1599867592.1884613,621220,2.047858715057373
1599867958.7242572,622220,2.01516056060791
1599868179.6570098,622820,2.0252671241760254
1599868252.7721217,623020,2.034585475921631
1599868475.152996,623620,2.02852201461792
1599868548.4172275,623820,1.9942764043807983
1599868622.2250757,624020,2.041942596435547
1599869071.0450828,625220,2.019913673400879
1599869145.2921557,625420,2.0076255798339844
1599869219.7521713,625620,1.9815444946289062
1599870072.3209896,627920,1.9661903381347656
1599870406.9154687,628820,2.003206253051758
1599870518.4562776,629120,2.0253190994262695
1599871457.921405,630730,2.0110490322113037
1599871823.4889534,631730,1.9802063703536987
1599871859.6465673,631830,1.9811887741088867
1599871932.0405118,632030,1.9770147800445557
1599872152.435157,632630,2.0245087146759033
